385.47	0.208
385.83	0.209
386.20	0.210
386.56	0.212
386.93	0.214
387.30	0.215
387.66	0.216
388.03	0.218
388.39	0.220
388.76	0.221
389.12	0.223
389.49	0.225
389.86	0.227
390.22	0.228
390.59	0.230
390.95	0.231
391.32	0.233
391.68	0.234
392.05	0.236
392.42	0.236
392.78	0.237
393.15	0.237
393.51	0.239
393.88	0.239
394.24	0.240
394.61	0.241
394.97	0.244
395.34	0.245
395.70	0.247
396.07	0.247
396.43	0.249
396.80	0.250
397.16	0.250
397.53	0.251
397.89	0.252
398.26	0.253
398.62	0.255
398.99	0.256
399.35	0.258
399.72	0.258
400.08	0.259
400.44	0.260
400.81	0.261
401.17	0.262
401.54	0.264
401.90	0.267
402.27	0.268
402.63	0.268
403.00	0.269
403.36	0.270
403.72	0.271
404.09	0.270
404.45	0.272
404.82	0.275
405.18	0.276
405.54	0.278
405.91	0.277
406.27	0.278
406.64	0.279
407.00	0.280
407.36	0.280
407.73	0.281
408.09	0.282
408.45	0.283
408.82	0.284
409.18	0.284
409.55	0.285
409.91	0.286
410.27	0.287
410.64	0.288
411.00	0.287
411.36	0.289
411.73	0.290
412.09	0.290
412.45	0.289
412.82	0.291
413.18	0.292
413.54	0.293
413.91	0.293
414.27	0.294
414.63	0.296
414.99	0.297
415.36	0.298
415.72	0.299
416.08	0.298
416.45	0.299
416.81	0.298
417.17	0.299
417.53	0.299
417.90	0.299
418.26	0.299
418.62	0.301
418.98	0.301
419.35	0.301
419.71	0.302
420.07	0.303
420.43	0.302
420.80	0.302
421.16	0.302
421.52	0.302
421.88	0.301
422.25	0.301
422.61	0.300
422.97	0.301
423.33	0.302
423.69	0.302
424.06	0.304
424.42	0.304
424.78	0.302
425.14	0.303
425.50	0.303
425.86	0.303
426.23	0.302
426.59	0.303
426.95	0.304
427.31	0.303
427.67	0.303
428.03	0.304
428.40	0.303
428.76	0.303
429.12	0.304
429.48	0.304
429.84	0.303
430.20	0.303
430.56	0.303
430.93	0.302
431.29	0.302
431.65	0.301
432.01	0.301
432.37	0.302
432.73	0.302
433.09	0.302
433.45	0.302
433.81	0.303
434.17	0.301
434.53	0.301
434.90	0.300
435.26	0.299
435.62	0.298
435.98	0.299
436.34	0.298
436.70	0.297
437.06	0.297
437.42	0.297
437.78	0.297
438.14	0.296
438.50	0.295
438.86	0.295
439.22	0.296
439.58	0.295
439.94	0.294
440.30	0.294
440.66	0.293
441.02	0.293
441.38	0.291
441.74	0.290
442.10	0.289
442.46	0.289
442.82	0.288
443.18	0.287
443.54	0.287
443.90	0.285
444.26	0.283
444.62	0.282
444.98	0.281
445.34	0.279
445.70	0.278
446.06	0.276
446.42	0.274
446.78	0.271
447.14	0.271
447.50	0.270
447.86	0.267
448.22	0.265
448.57	0.263
448.93	0.262
449.29	0.261
449.65	0.259
450.01	0.257
450.37	0.254
450.73	0.253
451.09	0.251
451.45	0.250
451.81	0.249
452.16	0.247
452.52	0.244
452.88	0.242
453.24	0.241
453.60	0.240
453.96	0.238
454.32	0.237
454.67	0.234
455.03	0.231
455.39	0.229
455.75	0.228
456.11	0.225
456.47	0.222
456.83	0.220
457.18	0.218
457.54	0.215
457.90	0.213
458.26	0.211
458.62	0.208
458.97	0.206
459.33	0.203
459.69	0.202
460.05	0.200
460.41	0.198
460.76	0.196
461.12	0.193
461.48	0.190
461.84	0.188
462.19	0.187
462.55	0.185
462.91	0.183
463.27	0.181
463.62	0.179
463.98	0.176
464.34	0.175
464.70	0.173
465.05	0.172
465.41	0.171
465.77	0.168
466.13	0.167
466.48	0.164
466.84	0.164
467.20	0.162
467.55	0.161
467.91	0.159
468.27	0.157
468.63	0.154
468.98	0.152
469.34	0.150
469.70	0.147
470.05	0.145
470.41	0.143
470.77	0.141
471.12	0.140
471.48	0.138
471.84	0.136
472.19	0.135
472.55	0.132
472.90	0.130
473.26	0.129
473.62	0.127
473.97	0.125
474.33	0.122
474.69	0.119
475.04	0.116
475.40	0.114
475.75	0.113
476.11	0.112
476.47	0.110
476.82	0.107
477.18	0.104
477.53	0.102
477.89	0.101
478.25	0.098
478.60	0.096
478.96	0.094
479.31	0.092
479.67	0.089
480.02	0.085
480.38	0.083
480.74	0.081
481.09	0.078
481.45	0.075
481.80	0.073
482.16	0.071
482.51	0.069
482.87	0.066
483.22	0.063
483.58	0.062
483.93	0.060
484.29	0.058
484.64	0.056
485.00	0.055
485.35	0.053
485.71	0.051
486.06	0.049
486.42	0.047
486.77	0.045
487.13	0.043
487.48	0.042
487.84	0.041
488.19	0.038
488.55	0.037
488.90	0.036
489.26	0.034
489.61	0.032
489.96	0.030
490.32	0.029
490.67	0.028
491.03	0.026
491.38	0.025
491.74	0.024
492.09	0.022
492.44	0.020
492.80	0.019
493.15	0.017
493.51	0.015
493.86	0.014
494.21	0.013
494.57	0.012
494.92	0.011
495.28	0.010
495.63	0.009
495.98	0.008
496.34	0.007
496.69	0.006
497.04	0.005
497.40	0.004
497.75	0.003
498.10	0.002
498.46	0.001
498.81	-0.001
499.16	-0.002
499.52	-0.003
499.87	-0.004
500.22	-0.005
500.58	-0.006
500.93	-0.005
501.28	-0.005
501.64	-0.006
501.99	-0.006
502.34	-0.006
502.70	-0.007
503.05	-0.007
503.40	-0.008
503.75	-0.009
504.11	-0.009
504.46	-0.009
504.81	-0.009
505.16	-0.009
505.52	-0.009
505.87	-0.009
506.22	-0.010
506.57	-0.010
506.93	-0.010
507.28	-0.009
507.63	-0.010
507.98	-0.010
508.34	-0.010
508.69	-0.011
509.04	-0.012
509.39	-0.012
509.74	-0.013
510.10	-0.013
510.45	-0.013
510.80	-0.012
511.15	-0.012
511.50	-0.012
511.86	-0.013
512.21	-0.013
512.56	-0.013
512.91	-0.014
513.26	-0.014
513.61	-0.013
513.97	-0.014
514.32	-0.014
514.67	-0.015
515.02	-0.015
515.37	-0.016
515.72	-0.015
516.07	-0.015
516.43	-0.014
516.78	-0.014
517.13	-0.014
517.48	-0.015
517.83	-0.015
518.18	-0.015
518.53	-0.016
518.88	-0.016
519.23	-0.016
519.58	-0.016
519.94	-0.016
520.29	-0.016
520.64	-0.015
520.99	-0.015
521.34	-0.015
521.69	-0.015
522.04	-0.015
522.39	-0.015
522.74	-0.015
523.09	-0.015
523.44	-0.015
523.79	-0.015
524.14	-0.015
524.49	-0.015
524.84	-0.014
525.19	-0.014
525.54	-0.015
525.89	-0.014
526.24	-0.013
526.59	-0.014
526.94	-0.014
527.29	-0.013
527.64	-0.013
527.99	-0.014
528.34	-0.014
528.69	-0.014
529.04	-0.014
529.39	-0.014
529.74	-0.014
530.09	-0.013
530.44	-0.013
530.79	-0.013
531.14	-0.014
531.49	-0.014
531.84	-0.014
532.19	-0.015
532.54	-0.014
532.89	-0.013
533.24	-0.013
533.58	-0.013
533.93	-0.013
534.28	-0.014
534.63	-0.014
534.98	-0.014
535.33	-0.014
535.68	-0.013
536.03	-0.013
536.38	-0.013
536.72	-0.013
537.07	-0.012
537.42	-0.013
537.77	-0.014
538.12	-0.015
538.47	-0.014
538.82	-0.014
539.16	-0.014
539.51	-0.013
539.86	-0.014
540.21	-0.014
540.56	-0.014
540.91	-0.014
541.25	-0.014
541.60	-0.014
541.95	-0.013
542.30	-0.013
542.65	-0.013
542.99	-0.013
543.34	-0.014
543.69	-0.013
544.04	-0.014
544.39	-0.014
544.73	-0.013
545.08	-0.013
545.43	-0.012
545.78	-0.011
546.12	-0.012
546.47	-0.012
546.82	-0.013
547.17	-0.013
547.51	-0.013
547.86	-0.013
548.21	-0.013
548.56	-0.013
548.90	-0.013
549.25	-0.013
549.60	-0.013
549.95	-0.013
550.29	-0.013
550.64	-0.013
550.99	-0.014
551.33	-0.014
551.68	-0.014
552.03	-0.013
552.37	-0.013
552.72	-0.013
553.07	-0.013
553.41	-0.013
553.76	-0.012
554.11	-0.012
554.45	-0.012
554.80	-0.012
555.15	-0.012
555.49	-0.012
555.84	-0.012
556.19	-0.013
556.53	-0.012
556.88	-0.013
557.22	-0.013
557.57	-0.013
557.92	-0.013
558.26	-0.012
558.61	-0.012
558.96	-0.012
559.30	-0.013
559.65	-0.013
559.99	-0.014
560.34	-0.014
560.68	-0.013
561.03	-0.014
561.38	-0.015
561.72	-0.015
562.07	-0.015
562.41	-0.015
562.76	-0.015
563.10	-0.014
563.45	-0.015
563.79	-0.015
564.14	-0.015
564.48	-0.014
564.83	-0.013
565.18	-0.013
565.52	-0.014
565.87	-0.014
566.21	-0.014
566.56	-0.014
566.90	-0.013
567.25	-0.013
567.59	-0.014
567.93	-0.015
568.28	-0.014
568.62	-0.013
568.97	-0.014
569.31	-0.014
569.66	-0.015
570.00	-0.015
570.35	-0.016
570.69	-0.016
571.04	-0.016
571.38	-0.016
571.73	-0.016
572.07	-0.016
572.41	-0.016
572.76	-0.016
573.10	-0.017
573.45	-0.017
573.79	-0.017
574.13	-0.017
574.48	-0.017
574.82	-0.017
575.17	-0.016
575.51	-0.016
575.85	-0.017
576.20	-0.017
576.54	-0.017
576.89	-0.017
577.23	-0.018
577.57	-0.017
577.92	-0.017
578.26	-0.016
578.60	-0.016
578.95	-0.016
579.29	-0.016
579.63	-0.016
579.98	-0.016
580.32	-0.016
580.66	-0.016
581.01	-0.016
581.35	-0.016
581.69	-0.016
582.04	-0.016
582.38	-0.016
582.72	-0.016
583.06	-0.016
583.41	-0.015
583.75	-0.015
584.09	-0.014
584.43	-0.014
584.78	-0.014
585.12	-0.013
585.46	-0.013
585.81	-0.013
586.15	-0.014
586.49	-0.014
586.83	-0.014
587.18	-0.015
587.52	-0.014
587.86	-0.014
588.20	-0.014
588.54	-0.014
588.89	-0.013
589.23	-0.013
589.57	-0.013
589.91	-0.013
590.25	-0.012
590.60	-0.012
590.94	-0.013
591.28	-0.012
591.62	-0.012
591.96	-0.013
592.30	-0.013
592.65	-0.012
592.99	-0.013
593.33	-0.013
593.67	-0.013
594.01	-0.013
594.35	-0.013
594.70	-0.013
595.04	-0.013
595.38	-0.013
595.72	-0.013
596.06	-0.013
596.40	-0.013
596.74	-0.013
597.08	-0.013
597.42	-0.013
597.77	-0.013
598.11	-0.012
598.45	-0.012
598.79	-0.011
599.13	-0.011
599.47	-0.012
599.81	-0.013
600.15	-0.012
600.49	-0.012
600.83	-0.012
601.17	-0.012
601.51	-0.013
601.85	-0.013
602.19	-0.013
602.53	-0.013
602.87	-0.014
603.22	-0.014
603.56	-0.014
603.90	-0.014
604.24	-0.014
604.58	-0.014
604.92	-0.014
605.26	-0.014
605.60	-0.015
605.94	-0.015
606.28	-0.015
606.62	-0.014
606.95	-0.014
607.29	-0.014
607.63	-0.014
607.97	-0.014
608.31	-0.014
608.65	-0.013
608.99	-0.013
609.33	-0.012
609.67	-0.012
610.01	-0.011
610.35	-0.011
610.69	-0.011
611.03	-0.012
611.37	-0.012
611.71	-0.012
612.05	-0.011
612.38	-0.011
612.72	-0.011
613.06	-0.011
613.40	-0.011
613.74	-0.011
614.08	-0.011
614.42	-0.011
614.76	-0.011
615.10	-0.010
615.43	-0.011
615.77	-0.011
616.11	-0.010
616.45	-0.011
616.79	-0.010
617.13	-0.010
617.46	-0.010
617.80	-0.009
618.14	-0.009
618.48	-0.009
618.82	-0.009
619.16	-0.009
619.49	-0.009
619.83	-0.009
620.17	-0.009
620.51	-0.009
620.85	-0.009
621.18	-0.009
621.52	-0.008
621.86	-0.008
622.20	-0.009
622.53	-0.008
622.87	-0.008
623.21	-0.009
623.55	-0.008
623.88	-0.008
624.22	-0.008
624.56	-0.008
624.90	-0.008
625.23	-0.008
625.57	-0.008
625.91	-0.009
626.25	-0.008
626.58	-0.008
626.92	-0.009
627.26	-0.008
627.59	-0.008
627.93	-0.008
628.27	-0.008
628.60	-0.009
628.94	-0.008
629.28	-0.007
629.61	-0.008
629.95	-0.007
630.29	-0.008
630.62	-0.009
630.96	-0.009
631.30	-0.009
631.63	-0.009
631.97	-0.009
632.31	-0.008
632.64	-0.008
632.98	-0.008
633.32	-0.007
633.65	-0.008
633.99	-0.007
634.32	-0.008
634.66	-0.008
635.00	-0.008
635.33	-0.008
635.67	-0.007
636.00	-0.008
636.34	-0.008
636.67	-0.008
637.01	-0.008
637.35	-0.008
637.68	-0.007
638.02	-0.007
638.35	-0.007
638.69	-0.007
639.02	-0.008
639.36	-0.007
639.69	-0.007
640.03	-0.007
640.36	-0.008
640.70	-0.008
641.04	-0.007
641.37	-0.007
641.71	-0.007
642.04	-0.007
642.38	-0.007
642.71	-0.007
643.04	-0.007
643.38	-0.007
643.71	-0.007
644.05	-0.008
644.38	-0.007
644.72	-0.007
645.05	-0.008
645.39	-0.008
645.72	-0.008
646.06	-0.007
646.39	-0.008
646.73	-0.008
647.06	-0.008
647.39	-0.007
647.73	-0.008
648.06	-0.008
648.40	-0.008
648.73	-0.008
649.06	-0.008
649.40	-0.009
649.73	-0.008
650.07	-0.008
650.40	-0.007
650.73	-0.007
651.07	-0.007
651.40	-0.008
651.74	-0.010
652.07	-0.011
652.40	-0.012
652.74	-0.011
653.07	-0.011
653.40	-0.011
653.74	-0.011
654.07	-0.011
654.40	-0.011
654.74	-0.011
655.07	-0.011
655.40	-0.011
655.74	-0.010
656.07	-0.010
656.40	-0.010
656.73	-0.010
657.07	-0.010
657.40	-0.010
657.73	-0.010
658.07	-0.010
658.40	-0.009
658.73	-0.007
659.06	-0.005
659.40	-0.004
659.73	-0.004
660.06	-0.005
660.39	-0.005
660.73	-0.005
661.06	-0.004
661.39	-0.005
661.72	-0.005
662.06	-0.005
662.39	-0.004
662.72	-0.004
663.05	-0.004
663.38	-0.003
663.72	-0.003
664.05	-0.003
664.38	-0.002
664.71	-0.002
665.04	-0.003
665.37	-0.002
665.71	-0.002
666.04	-0.002
666.37	-0.003
666.70	-0.004
667.03	-0.003
667.36	-0.003
667.70	-0.003
668.03	-0.003
668.36	-0.003
668.69	-0.003
669.02	-0.003
669.35	-0.003
669.68	-0.003
670.01	-0.003
670.35	-0.004
670.68	-0.004
671.01	-0.004
671.34	-0.004
671.67	-0.004
672.00	-0.004
672.33	-0.004
672.66	-0.004
672.99	-0.004
673.32	-0.004
673.65	-0.004
673.98	-0.004
674.31	-0.005
674.64	-0.004
674.98	-0.004
675.31	-0.004
675.64	-0.005
675.97	-0.004
676.30	-0.005
676.63	-0.005
676.96	-0.004
677.29	-0.003
677.62	-0.003
677.95	-0.003
678.28	-0.004
678.61	-0.004
678.94	-0.003
679.27	-0.004
679.60	-0.004
679.93	-0.005
680.25	-0.004
680.58	-0.005
680.91	-0.005
681.24	-0.005
681.57	-0.005
681.90	-0.006
682.23	-0.005
682.56	-0.004
682.89	-0.005
683.22	-0.004
683.55	-0.004
683.88	-0.004
684.21	-0.005
684.54	-0.005
684.86	-0.005
685.19	-0.005
685.52	-0.005
685.85	-0.005
686.18	-0.004
686.51	-0.004
686.84	-0.003
687.17	-0.004
687.49	-0.003
687.82	-0.003
688.15	-0.003
688.48	-0.002
688.81	-0.002
689.14	-0.002
689.47	-0.003
689.79	-0.002
690.12	-0.003
690.45	-0.003
690.78	-0.002
691.11	-0.002
691.43	-0.002
691.76	-0.002
692.09	-0.002
692.42	-0.002
692.75	-0.002
693.07	-0.002
693.40	-0.002
693.73	-0.001
694.06	-0.001
694.38	-0.001
694.71	-0.001
695.04	-0.001
695.37	-0.001
695.69	-0.001
696.02	-0.001
696.35	-0.000
696.68	-0.001
697.00	-0.001
697.33	-0.001
697.66	-0.002
697.98	-0.002
698.31	-0.003
698.64	-0.003
698.97	-0.003
699.29	-0.003
699.62	-0.004
699.95	-0.003
700.27	-0.004
700.60	-0.004
700.93	-0.003
701.25	-0.002
701.58	-0.002
701.91	-0.002
702.23	-0.001
702.56	-0.001
702.88	-0.001
703.21	-0.000
703.54	-0.001
703.86	-0.000
704.19	-0.001
704.52	-0.000
704.84	-0.001
705.17	-0.000
705.49	-0.000
705.82	0.001
706.15	0.000
706.47	0.001
706.80	0.000
707.12	0.000
707.45	-0.001
707.77	-0.001
708.10	-0.001
708.42	-0.001
708.75	-0.002
709.08	-0.002
709.40	-0.003
709.73	-0.003
710.05	-0.004
710.38	-0.003
710.70	-0.003
711.03	-0.003
711.35	-0.003
711.68	-0.002
712.00	-0.002
712.33	-0.001
712.65	-0.002
712.98	-0.002
713.30	-0.002
713.63	-0.002
713.95	-0.002
714.28	-0.001
714.60	-0.001
714.93	-0.002
715.25	-0.002
715.57	-0.002
715.90	-0.002
716.22	-0.002
716.55	-0.001
716.87	-0.001
717.20	-0.001
717.52	-0.001
717.84	-0.001
718.17	-0.001
718.49	-0.002
718.82	-0.002
719.14	-0.002
719.46	-0.002
719.79	-0.001
720.11	-0.000
720.44	-0.000
720.76	-0.000
721.08	-0.001
721.41	-0.001
721.73	-0.000
722.05	0.000
722.38	0.000
722.70	0.000
723.02	0.001
723.35	0.001
723.67	0.001
723.99	0.001
724.32	0.001
724.64	0.001
724.96	0.000
725.29	0.001
725.61	0.001
725.93	0.001
726.25	0.000
726.58	-0.000
726.90	-0.001
727.22	-0.001
727.55	-0.001
727.87	-0.001
728.19	-0.002
728.51	-0.002
728.84	-0.002
729.16	-0.002
729.48	-0.002
729.80	-0.003
730.12	-0.003
730.45	-0.003
730.77	-0.004
731.09	-0.004
731.41	-0.004
731.74	-0.004
732.06	-0.003
732.38	-0.004
732.70	-0.004
733.02	-0.004
733.35	-0.004
733.67	-0.004
733.99	-0.005
734.31	-0.004
734.63	-0.005
734.95	-0.004
735.27	-0.004
735.60	-0.005
735.92	-0.004
736.24	-0.004
736.56	-0.005
736.88	-0.005
737.20	-0.005
737.52	-0.004
737.85	-0.004
738.17	-0.004
738.49	-0.005
738.81	-0.004
739.13	-0.005
739.45	-0.004
739.77	-0.004
740.09	-0.003
740.41	-0.003
740.73	-0.002
741.05	-0.003
741.37	-0.002
741.69	-0.002
742.01	-0.002
742.34	-0.002
742.66	-0.002
742.98	-0.002
743.30	-0.002
743.62	-0.001
743.94	-0.002
744.26	-0.003
744.58	-0.003
744.90	-0.003
745.22	-0.002
745.54	-0.003
745.86	-0.002
746.18	-0.003
746.50	-0.004
746.82	-0.004
747.14	-0.004
747.46	-0.005
747.78	-0.005
748.09	-0.005
748.41	-0.005
748.73	-0.005
749.05	-0.005
749.37	-0.006
749.69	-0.005
750.01	-0.005
750.33	-0.005
750.65	-0.005
750.97	-0.005
751.29	-0.005
751.61	-0.005
751.93	-0.005
752.24	-0.005
752.56	-0.005
752.88	-0.005
753.20	-0.004
753.52	-0.004
753.84	-0.004
754.16	-0.004
754.47	-0.003
754.79	-0.003
755.11	-0.002
755.43	-0.002
755.75	-0.003
756.07	-0.002
756.39	-0.002
756.70	-0.002
757.02	-0.002
757.34	-0.002
757.66	-0.001
757.98	-0.001
758.29	-0.002
758.61	-0.001
758.93	-0.002
759.25	-0.001
